-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
     2200.0000     13.2015       83.0772       -76.9127      72.7227       22.0485       -122.6732     
     2400.0000     13.3144       85.7294       -91.5741      73.8764       24.7006       -137.3346     
     2600.0000     13.3988       88.4011       -106.4576     74.9457       27.3723       -152.2181     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3NO
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          16.9083 kcal/mol
   Formation Free Gibbs Energy at 298K = -1.7070 kcal/mol
   Molecular Weight =                    45.0410 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.1745       16.9327       -1.8320       62.5489       0.0243        -0.1250       
     600.0000      17.8183       21.4415       -22.2015      72.7384       4.5332        -20.4945      
     800.0000      20.6362       25.3049       -37.3160      78.2761       8.3966        -35.6090      
     1000.0000     22.7901       29.6483       -53.4650      83.1133       12.7400       -51.7580      
     1200.0000     24.2734       34.3594       -70.5252      87.4038       17.4510       -68.8182      
     1400.0000     25.4928       39.3401       -88.3964      91.2403       22.4318       -86.6894      
     1600.0000     26.4831       44.5412       -106.9971     94.7114       27.6329       -105.2901     
     1800.0000     27.2767       49.9202       -126.2607     97.8783       33.0119       -124.5537     
     2000.0000     27.9035       55.4408       -146.1311     100.7860      38.5325       -144.4241     
     2200.0000     28.3911       61.0724       -166.5601     103.4693      44.1640       -164.8531     
     2400.0000     28.7647       66.7897       -187.5058     105.9564      49.8813       -185.7988     
     2600.0000     29.0470       72.5722       -208.9312     108.2705      55.6638       -207.2242     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH2NO2
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 2.0000
     N 1.0000
     O 2.0000
   Formation Enthalpy at 298K =          30.6826 kcal/mol
   Formation Free Gibbs Energy at 298K = 10.1329 kcal/mol
   Molecular Weight =                    60.0320 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      14.0726       30.7107       9.9949        69.0524       0.0281        -0.1380       
     600.0000      20.5825       35.9995       -12.6065      81.0101       5.3170        -22.7395      
     800.0000      23.0316       40.3816       -29.4556      87.2965       9.6991        -39.5885      
     1000.0000     24.7507       45.1619       -47.4610      92.6230       14.4794       -57.5940      
     1200.0000     25.8748       50.2281       -66.4577      97.2382       19.5455       -76.5907      
     1400.0000     26.7977       55.4984       -86.3195      101.2985      24.8159       -96.4524      
     1600.0000     27.5461       60.9355       -106.9485     104.9275      30.2529       -117.0814     
     1800.0000     28.1449       66.5069       -128.2673     108.2079      35.8243       -138.4002     
     2000.0000     28.6170       72.1850       -150.2124     111.1987      41.5025       -160.3453     
     2200.0000     28.9834       77.9467       -172.7304     113.9441      47.2641       -182.8634     
     2400.0000     29.2635       83.7727       -195.7760     116.4786      53.0901       -205.9089     
     2600.0000     29.4746       89.6475       -219.3096     118.8297      58.9649       -229.4426     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3NO2
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
     O 2.0000
   Formation Enthalpy at 298K =          -19.2999 kcal/mol
   Formation Free Gibbs Energy at 298K = -38.7918 kcal/mol
   Molecular Weight =                    61.0400 kg/kmol
