-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
   THERMO TABLE FOR MOLECULE C2N2
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     N 2.0000
   Formation Enthalpy at 298K =          73.9096 kcal/mol
   Formation Free Gibbs Energy at 298K = 56.6629 kcal/mol
   Molecular Weight =                    52.0360 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      13.6696       73.9369       56.5470       57.9664       0.0273        -0.1158       
     600.0000      16.3515       78.5031       37.4564       68.4113       4.5935        -19.2065      
     800.0000      17.5087       81.8905       23.2699       73.2757       7.9809        -33.3929      
     1000.0000     18.3641       85.4893       8.2020        77.2873       11.5797       -48.4609      
     1200.0000     18.9520       89.2227       -7.6042       80.6891       15.3131       -64.2671      
     1400.0000     19.4375       93.0633       -24.0443      83.6482       19.1536       -80.7071      
     1600.0000     19.8348       96.9918       -41.0411      86.2706       23.0822       -97.7040      
     1800.0000     20.1569       100.9921      -58.5348      88.6261       27.0825       -115.1976     
     2000.0000     20.4160       105.0504      -76.4771      90.7637       31.1408       -133.1399     
     2200.0000     20.6233       109.1551      -94.8282      92.7197       35.2455       -151.4910     
     2400.0000     20.7888       113.2969      -113.5547     94.5215       39.3873       -170.2175     
     2600.0000     20.9218       117.4685      -132.6280     96.1909       43.5588       -189.2908     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH2CN
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 2.0000
     N 1.0000
   Formation Enthalpy at 298K =          62.9220 kcal/mol
   Formation Free Gibbs Energy at 298K = 45.0839 kcal/mol
   Molecular Weight =                    40.0450 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      13.0603       62.9481       44.9641       59.9467       0.0261        -0.1198       
     600.0000      17.3435       67.5599       25.3014       70.4308       4.6379        -19.7825      
     800.0000      19.2430       71.2287       10.6728       75.6950       8.3067        -34.4112      
     1000.0000     20.6296       75.2231       -4.9227       80.1458       12.3010       -50.0066      
     1200.0000     21.6639       79.4572       -21.3461      84.0028       16.5352       -66.4301      
     1400.0000     22.4572       83.8727       -38.4935      87.4044       20.9506       -83.5775      
     1600.0000     23.0364       88.4243       -56.2837      90.4425       25.5023       -101.3676     
     1800.0000     23.5121       93.0806       -74.6508      93.1841       30.1585       -119.7348     
     2000.0000     23.9163       97.8244       -93.5412      95.6828       34.9024       -138.6251     
     2200.0000     24.2738       102.6440      -112.9105     97.9793       39.7220       -157.9944     
     2400.0000     24.6059       107.5322      -132.7216     100.1058      44.6102       -177.8055     
     2600.0000     24.9308       112.4859      -152.9432     102.0881      49.5638       -198.0271     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH2NH
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
   Formation Enthalpy at 298K =          21.1964 kcal/mol
   Formation Free Gibbs Energy at 298K = 5.4188 kcal/mol
   Molecular Weight =                    29.0420 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
